Day,VehicleJourneyRef,DestinationAimedArrivalTime,JourneyCode,FromStopID,ToStopID,AimedDepartureTime,AimedArrivalTime,ActualDepartureTime,ActualArrivalTime,RouteID,TravelTime,ArrivalDifference,DepartureDifference,HourOfDay,ArrivalHour
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3390CL83,3390CL84,2024-08-23 00:17:44,2024-08-23 00:17:44,2024-08-23 00:17:44,2024-08-23 00:19:25,1:27_21_2147483216,1.6833333333333331,1.6833333333333331,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3390CL84,3390CL85,2024-08-23 00:19:25,2024-08-23 00:20:25,2024-08-23 00:19:25,2024-08-23 00:20:03,1:27_22_2147483215,0.6333333333333333,-0.3666666666666666,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3390CL85,3390CL86,2024-08-23 00:20:03,2024-08-23 00:20:03,2024-08-23 00:20:03,2024-08-23 00:20:49,1:27_23_2147483214,0.7666666666666667,0.7666666666666667,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3390CL86,3390CL87,2024-08-23 00:20:49,2024-08-23 00:22:49,2024-08-23 00:20:49,2024-08-23 00:22:32,1:27_24_2147483213,1.7166666666666666,-0.2833333333333333,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3390CL87,3390CL88,2024-08-23 00:22:32,2024-08-23 00:22:32,2024-08-23 00:22:32,2024-08-23 00:22:32,1:27_25_2147483212,0.0,0.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3390CL88,3300RU0962,2024-08-23 00:22:32,2024-08-23 00:23:32,2024-08-23 00:22:32,2024-08-23 00:23:48,1:27_26_13780,1.2666666666666666,0.2666666666666666,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0962,3300RU0710,2024-08-23 00:23:48,2024-08-23 00:24:48,2024-08-23 00:23:48,2024-08-23 00:25:24,1:27_27_18375,1.6,0.6,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0710,3300RU0365,2024-08-23 00:25:24,2024-08-23 00:26:24,2024-08-23 00:25:24,2024-08-23 00:25:24,1:27_28_63734,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0365,3300RU0367,2024-08-23 00:25:24,2024-08-23 00:26:24,2024-08-23 00:25:24,2024-08-23 00:25:54,1:27_29_2147483208,0.5,-0.5,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0367,3300RU0709,2024-08-23 00:25:54,2024-08-23 00:26:54,2024-08-23 00:25:54,2024-08-23 00:26:30,1:27_30_33706,0.6,-0.4,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0709,3300RU0381,2024-08-23 00:26:30,2024-08-23 00:29:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_31_37456,0.0,-3.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0381,3300RU0360,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_32_2147483205,0.0,0.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0360,3300RU0707,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_33_41207,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0707,3300RU0343,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_34_44959,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0343,3300RU0705,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_35_48712,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0705,3300RU0706,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_36_52466,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0706,3300RU0347,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_37_22462,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0347,3300RU0359,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_38_2147483199,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0359,3300RU0351,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_39_2147483198,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0351,3300RU0352,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_40_2147483197,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0352,3300RU0409,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_41_2147483196,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0409,3300RU0396,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_42_2147483195,0.0,0.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0396,3300RU0413,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_43_2147483194,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0413,3300RU0415,2024-08-23 00:26:30,2024-08-23 00:28:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_44_2147483193,0.0,-2.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0415,3300RU0938,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_45_12748,0.0,0.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0938,3300RU0918,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_46_16999,0.0,0.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0918,3300RU0711,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_47_11227,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0711,3300RU0399,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_48_14971,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0399,3300RU0318,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_49_2147483190,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0318,3300RU0423,2024-08-23 00:26:30,2024-08-23 00:28:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_50_2147483189,0.0,-2.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,3300RU0423,260007334,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_51_2147483499,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007334,260007312,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_52_2147483490,0.0,0.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007312,260007348,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_53_2147483487,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007348,260007451,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_54_2147483486,0.0,0.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007451,260007346,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_55_4119,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007346,260007342,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_56_2147483185,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007342,260007337,2024-08-23 00:26:30,2024-08-23 00:27:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_57_4402,0.0,-1.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1182.0,260007337,260007454,2024-08-23 00:26:30,2024-08-23 00:31:30,2024-08-23 00:26:30,2024-08-23 00:26:30,1:27_58_8804,0.0,-5.0,0.0,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390C2,3390S2,2024-08-23 00:03:00,2024-08-23 00:05:00,2024-08-23 00:04:54,2024-08-23 00:05:11,1:25_3_2147480598,0.2833333333333333,0.1833333333333333,1.9,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390S2,3390ME01,2024-08-23 00:05:00,2024-08-23 00:05:00,2024-08-23 00:05:11,2024-08-23 00:05:51,1:25_4_2147483231,0.6666666666666666,0.85,0.1833333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME01,3390ME02,2024-08-23 00:05:00,2024-08-23 00:06:00,2024-08-23 00:05:51,2024-08-23 00:05:51,1:25_5_2147483230,0.0,-0.15,0.85,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME02,3390ME03,2024-08-23 00:06:00,2024-08-23 00:07:00,2024-08-23 00:05:51,2024-08-23 00:07:28,1:25_6_2147483229,1.6166666666666667,0.4666666666666667,-0.15,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME03,3390ME04,2024-08-23 00:07:00,2024-08-23 00:08:00,2024-08-23 00:07:28,2024-08-23 00:07:28,1:25_7_2147483228,0.0,-0.5333333333333333,0.4666666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME04,3390ME05,2024-08-23 00:08:00,2024-08-23 00:09:00,2024-08-23 00:07:28,2024-08-23 00:08:44,1:25_8_2147483227,1.2666666666666666,-0.2666666666666666,-0.5333333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390ME05,3300RU0003,2024-08-23 00:09:00,2024-08-23 00:09:00,2024-08-23 00:08:44,2024-08-23 00:10:32,1:25_9_2147483226,1.8,1.5333333333333334,-0.2666666666666666,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0003,3300RU0014,2024-08-23 00:09:00,2024-08-23 00:10:00,2024-08-23 00:10:32,2024-08-23 00:11:46,1:25_10_2147483225,1.2333333333333334,1.7666666666666666,1.5333333333333334,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0014,3300RU0017,2024-08-23 00:10:00,2024-08-23 00:10:00,2024-08-23 00:11:46,2024-08-23 00:11:46,1:25_11_2147483224,0.0,1.7666666666666666,1.7666666666666666,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0017,3300RU0020,2024-08-23 00:10:00,2024-08-23 00:11:00,2024-08-23 00:11:46,2024-08-23 00:13:34,1:25_12_2147483223,1.8,2.566666666666667,1.7666666666666666,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0020,3300RU0019,2024-08-23 00:11:00,2024-08-23 00:11:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:25_13_2147483222,0.0,2.566666666666667,2.566666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0019,3300RU0009,2024-08-23 00:11:00,2024-08-23 00:12:00,2024-08-23 00:13:34,2024-08-23 00:13:34,1:25_14_2147483221,0.0,1.5666666666666669,2.566666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0009,3390WI36,2024-08-23 00:12:00,2024-08-23 00:12:00,2024-08-23 00:13:34,2024-08-23 00:13:49,1:25_15_3622,0.25,1.8166666666666669,1.5666666666666669,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390WI36,3390WI06,2024-08-23 00:12:00,2024-08-23 00:14:00,2024-08-23 00:13:49,2024-08-23 00:14:31,1:25_16_7244,0.7,0.5166666666666667,1.8166666666666669,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390WI06,3390WI34,2024-08-23 00:14:00,2024-08-23 00:14:00,2024-08-23 00:14:31,2024-08-23 00:14:52,1:25_17_3423,0.35,0.8666666666666667,0.5166666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390WI34,3390WI07,2024-08-23 00:14:00,2024-08-23 00:15:00,2024-08-23 00:14:52,2024-08-23 00:16:30,1:25_18_6844,1.6333333333333333,1.5,0.8666666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390WI07,3390CL01,2024-08-23 00:15:00,2024-08-23 00:17:00,2024-08-23 00:16:30,2024-08-23 00:17:14,1:25_19_2147483218,0.7333333333333333,0.2333333333333333,1.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL01,3390CL83,2024-08-23 00:17:00,2024-08-23 00:19:00,2024-08-23 00:17:14,2024-08-23 00:17:44,1:25_20_2147483217,0.5,-1.2666666666666666,0.2333333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL83,3390CL84,2024-08-23 00:19:00,2024-08-23 00:19:00,2024-08-23 00:17:44,2024-08-23 00:19:25,1:25_21_2147483216,1.6833333333333331,0.4166666666666667,-1.2666666666666666,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL84,3390CL85,2024-08-23 00:19:00,2024-08-23 00:20:00,2024-08-23 00:19:25,2024-08-23 00:20:03,1:25_22_2147483215,0.6333333333333333,0.05,0.4166666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL85,3390CL86,2024-08-23 00:20:00,2024-08-23 00:20:00,2024-08-23 00:20:03,2024-08-23 00:20:49,1:25_23_2147483214,0.7666666666666667,0.8166666666666667,0.05,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL86,3390CL87,2024-08-23 00:20:00,2024-08-23 00:22:00,2024-08-23 00:20:49,2024-08-23 00:22:32,1:25_24_2147483213,1.7166666666666666,0.5333333333333333,0.8166666666666667,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL87,3390CL88,2024-08-23 00:22:00,2024-08-23 00:22:00,2024-08-23 00:22:32,2024-08-23 00:22:32,1:25_25_2147483212,0.0,0.5333333333333333,0.5333333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390CL88,3300RU0962,2024-08-23 00:22:00,2024-08-23 00:23:00,2024-08-23 00:22:32,2024-08-23 00:23:48,1:25_26_13780,1.2666666666666666,0.8,0.5333333333333333,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0962,3300RU0710,2024-08-23 00:23:00,2024-08-23 00:24:00,2024-08-23 00:23:48,2024-08-23 00:25:24,1:25_27_18375,1.6,1.4,0.8,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0710,3300RU0365,2024-08-23 00:24:00,2024-08-23 00:25:00,2024-08-23 00:25:24,2024-08-23 00:25:24,1:25_28_63734,0.0,0.4,1.4,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0365,3300RU0367,2024-08-23 00:25:00,2024-08-23 00:26:00,2024-08-23 00:25:24,2024-08-23 00:25:54,1:25_29_2147483208,0.5,-0.1,0.4,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0367,3300RU0709,2024-08-23 00:26:00,2024-08-23 00:27:00,2024-08-23 00:25:54,2024-08-23 00:26:30,1:25_30_33706,0.6,-0.5,-0.1,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3300RU0709,3300RU0381,2024-08-23 00:27:00,2024-08-23 00:30:00,2024-08-23 00:26:30,2024-08-23 00:26:30,1:25_31_37456,0.0,-3.5,-0.5,0,0
Thursday,NT1-Out-2001-NT3390B2-2024-08-23T00:02:00-2024-08-22,23:30:00,1198.0,3390B2,3390M2,2024-08-22 00:02:00,2024-08-22 00:02:00,2024-08-22 23:56:01,2024-08-22 23:56:01,1:25_1_2147483234,0.0,1434.0166666666669,1434.0166666666669,23,23
Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390B2,3390M2,2024-08-23 10:20:00,2024-08-23 10:21:00,2024-08-23 10:14:47,2024-08-23 10:22:20,1:27_1_2147483234,7.55,1.3333333333333333,-5.216666666666667,10,10
Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390M2,3390C2,2024-08-23 10:21:00,2024-08-23 10:22:00,2024-08-23 10:22:20,2024-08-23 10:23:42,1:27_2_12589,1.3666666666666667,1.7,1.3333333333333333,10,10
Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390C2,3390S2,2024-08-23 10:22:00,2024-08-23 10:24:00,2024-08-23 10:23:42,2024-08-23 10:25:33,1:27_3_2147480598,1.85,1.55,1.7,10,10
Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390S2,3390ME01,2024-08-23 10:24:00,2024-08-23 10:24:00,2024-08-23 10:25:33,2024-08-23 10:26:19,1:27_4_2147483231,0.7666666666666667,2.316666666666667,1.55,10,10
Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390ME01,3390ME02,2024-08-23 10:24:00,2024-08-23 10:25:00,2024-08-23 10:26:19,2024-08-23 10:26:50,1:27_5_2147483230,0.5166666666666667,1.8333333333333333,2.316666666666667,10,10
Friday,NT1-Out-2001-NT3390B2-2024-08-23T10:20:00-2024-08-23,10:26:00,1054.0,3390ME02,3390ME03,2024-08-23 10:25:00,2024-08-23 10:26:00,2024-08-23 10:26:50,2024-08-23 10:28:31,1:27_6_2147483229,1.6833333333333331,2.5166666666666666,1.8333333333333333,10,10
Friday,NT1-Out-2001-NT3390B2-2024-08-23T12:40:00-2024-08-23,12:46:00,1082.0,3390B2,3390M2,2024-08-23 12:40:00,2024-08-23 12:41:00,2024-08-23 12:35:01,2024-08-23 12:41:33,1:27_1_2147483234,6.533333333333333,0.55,-4.983333333333333,12,12
Friday,NT1-Out-2001-NT3390B2-2024-08-23T12:40:00-2024-08-23,12:46:00,1082.0,3390M2,3390C2,2024-08-23 12:41:00,2024-08-23 12:42:00,2024-08-23 12:41:33,2024-08-23 12:42:26,1:27_2_12589,0.8833333333333333,0.4333333333333333,0.55,12,12
Friday,NT1-Out-2001-NT3390B2-2024-08-23T12:40:00-2024-08-23,12:46:00,1082.0,3390C2,3390S2,2024-08-23 12:42:00,2024-08-23 12:44:00,2024-08-23 12:42:26,2024-08-23 12:44:21,1:27_3_2147480598,1.9166666666666667,0.35,0.4333333333333333,12,12
Friday,NT1-Out-2001-NT3390B2-2024-08-23T12:40:00-2024-08-23,12:46:00,1082.0,3390S2,3390ME01,2024-08-23 12:44:00,2024-08-23 12:44:00,2024-08-23 12:44:21,2024-08-23 12:45:20,1:27_4_2147483231,0.9833333333333332,1.3333333333333333,0.35,12,12
Friday,NT1-Out-2001-NT3390B2-2024-08-23T12:40:00-2024-08-23,12:46:00,1082.0,3390ME01,3390ME02,2024-08-23 12:44:00,2024-08-23 12:45:00,2024-08-23 12:45:20,2024-08-23 12:47:28,1:27_5_2147483230,2.1333333333333333,2.466666666666667,1.3333333333333333,12,12
Friday,NT1-Out-2001-NT3390B2-2024-08-23T12:40:00-2024-08-23,12:46:00,1082.0,3390ME02,3390ME03,2024-08-23 12:45:00,2024-08-23 12:46:00,2024-08-23 12:47:28,2024-08-23 12:47:28,1:27_6_2147483229,0.0,1.4666666666666666,2.466666666666667,12,12
Saturday,NT1-Out-2001-NT3390B2-2024-08-24T08:00:00-2024-08-24,08:06:00,2018.0,3390B2,3390M2,2024-08-24 08:00:00,2024-08-24 08:01:00,2024-08-24 07:53:31,2024-08-24 08:01:29,1:27_1_2147483234,7.966666666666667,0.4833333333333333,-6.483333333333333,8,8
Saturday,NT1-Out-2001-NT3390B2-2024-08-24T08:00:00-2024-08-24,08:06:00,2018.0,3390M2,3390C2,2024-08-24 08:01:00,2024-08-24 08:02:00,2024-08-24 08:01:29,2024-08-24 08:02:29,1:27_2_12589,1.0,0.4833333333333333,0.4833333333333333,8,8
Saturday,NT1-Out-2001-NT3390B2-2024-08-24T08:00:00-2024-08-24,08:06:00,2018.0,3390C2,3390S2,2024-08-24 08:02:00,2024-08-24 08:04:00,2024-08-24 08:02:29,2024-08-24 08:02:29,1:27_3_2147480598,0.0,-1.5166666666666666,0.4833333333333333,8,8
Saturday,NT1-Out-2001-NT3390B2-2024-08-24T08:00:00-2024-08-24,08:06:00,2018.0,3390S2,3390ME01,2024-08-24 08:04:00,2024-08-24 08:04:00,2024-08-24 08:02:29,2024-08-24 08:04:05,1:27_4_2147483231,1.6,0.0833333333333333,-1.5166666666666666,8,8
Saturday,NT1-Out-2001-NT3390B2-2024-08-24T08:00:00-2024-08-24,08:06:00,2018.0,3390ME01,3390ME02,2024-08-24 08:04:00,2024-08-24 08:05:00,2024-08-24 08:04:05,2024-08-24 08:04:26,1:27_5_2147483230,0.35,-0.5666666666666667,0.0833333333333333,8,8
Saturday,NT1-Out-2001-NT3390B2-2024-08-24T08:00:00-2024-08-24,08:06:00,2018.0,3390ME02,3390ME03,2024-08-24 08:05:00,2024-08-24 08:06:00,2024-08-24 08:04:26,2024-08-24 08:04:46,1:27_6_2147483229,0.3333333333333333,-1.2333333333333334,-0.5666666666666667,8,8
Tuesday,NT1-Out-2001-NT3390B2-2024-08-27T10:20:00-2024-08-27,10:26:00,1054.0,3390B2,3390M2,2024-08-27 10:20:00,2024-08-27 10:21:00,2024-08-27 10:15:02,2024-08-27 10:15:02,1:27_1_2147483234,0.0,-5.966666666666667,-4.966666666666667,10,10
Tuesday,NT1-Out-2001-NT3390B2-2024-08-27T10:20:00-2024-08-27,10:26:00,1054.0,3390M2,3390C2,2024-08-27 10:21:00,2024-08-27 10:22:00,2024-08-27 10:15:02,2024-08-27 10:23:04,1:27_2_12589,8.033333333333333,1.0666666666666669,-5.966666666666667,10,10
Tuesday,NT1-Out-2001-NT3390B2-2024-08-27T10:20:00-2024-08-27,10:26:00,1054.0,3390C2,3390S2,2024-08-27 10:22:00,2024-08-27 10:24:00,2024-08-27 10:23:04,2024-08-27 10:23:23,1:27_3_2147480598,0.3166666666666666,-0.6166666666666667,1.0666666666666669,10,10
Tuesday,NT1-Out-2001-NT3390B2-2024-08-27T10:20:00-2024-08-27,10:26:00,1054.0,3390S2,3390ME01,2024-08-27 10:24:00,2024-08-27 10:24:00,2024-08-27 10:23:23,2024-08-27 10:25:35,1:27_4_2147483231,2.2,1.5833333333333333,-0.6166666666666667,10,10
Tuesday,NT1-Out-2001-NT3390B2-2024-08-27T10:20:00-2024-08-27,10:26:00,1054.0,3390ME01,3390ME02,2024-08-27 10:24:00,2024-08-27 10:25:00,2024-08-27 10:25:35,2024-08-27 10:26:19,1:27_5_2147483230,0.7333333333333333,1.3166666666666669,1.5833333333333333,10,10
Tuesday,NT1-Out-2001-NT3390B2-2024-08-27T10:20:00-2024-08-27,10:26:00,1054.0,3390ME02,3390ME03,2024-08-27 10:25:00,2024-08-27 10:26:00,2024-08-27 10:26:19,2024-08-27 10:26:19,1:27_6_2147483229,0.0,0.3166666666666666,1.3166666666666669,10,10
