LineRef,BlockRef,Day,VehicleJourneyRef,DestinationAimedArrivalTime,JourneyCode,FromStopID,FromStopLocation,ToStopID,ToStopLocation,AimedDepartureTime,AimedArrivalTime,ActualDepartureTime,ActualArrivalTime,RouteID,ActualDepartureDateTime,ActualArrivalDateTime,DepartureDate,ArrivalDate,TravelTime,TravelTimeInSeconds,ArrivalDifference,DepartureDifference,HourOfDay,DayOfWeek,ArrivalHour
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,3300RU0711,"(-1.1799094, 52.8145554)",3300RU0399,"(-1.1867374, 52.8090028)",2024-08-22 06:59:00,2024-08-22 07:00:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_48_14971,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-396.15,-395.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,3300RU0399,"(-1.1867374, 52.8090028)",3300RU0318,"(-1.1961992, 52.7986307)",2024-08-22 07:00:00,2024-08-22 07:01:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_49_2147483190,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-397.15,-396.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,3300RU0318,"(-1.1961992, 52.7986307)",3300RU0423,"(-1.1951348, 52.7937945)",2024-08-22 07:01:00,2024-08-22 07:03:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_50_2147483189,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-399.15,-397.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,3300RU0423,"(-1.1951348, 52.7937945)",260007334,"(-1.1994365, 52.7807561)",2024-08-22 07:03:00,2024-08-22 07:04:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_51_2147483499,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-400.15,-399.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,260007334,"(-1.1994365, 52.7807561)",260007312,"(-1.1982722, 52.7800146)",2024-08-22 07:04:00,2024-08-22 07:04:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_52_2147483490,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-400.15,-400.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,260007312,"(-1.1982722, 52.7800146)",260007348,"(-1.1966286, 52.778987)",2024-08-22 07:04:00,2024-08-22 07:05:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_53_2147483487,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-401.15,-400.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,260007348,"(-1.1966286, 52.778987)",260007451,"(-1.1962595, 52.777487)",2024-08-22 07:05:00,2024-08-22 07:05:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_54_2147483486,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-401.15,-401.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,260007451,"(-1.1962595, 52.777487)",260007346,"(-1.1995639, 52.7754979)",2024-08-22 07:05:00,2024-08-22 07:06:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_55_4119,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-402.15,-401.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,260007346,"(-1.1995639, 52.7754979)",260007342,"(-1.2018868, 52.7738692)",2024-08-22 07:06:00,2024-08-22 07:07:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_56_2147483185,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-403.15,-402.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,260007342,"(-1.2018868, 52.7738692)",260007337,"(-1.2026044, 52.7704509)",2024-08-22 07:07:00,2024-08-22 07:08:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_57_4402,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-404.15,-403.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1006.0,260007337,"(-1.2026044, 52.7704509)",260007454,"(-1.2052582, 52.7721201)",2024-08-22 07:08:00,2024-08-22 07:13:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:27_58_8804,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-409.15,-404.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0381,"(-1.2055591, 52.8645683)",3390M2,"(-1.1529839, 52.9522257)",2024-08-22 00:03:24,2024-08-22 00:04:24,2024-08-22 00:03:24,2024-08-22 00:23:51,1:26_1_2147483234,2024-08-22 00:23:51+01:00,2024-08-22 00:03:24+01:00,2024-08-22,2024-08-22,20.45,1227.0,19.45,0.0,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390M2,"(-1.1529839, 52.9522257)",3390C2,"(-1.1493806, 52.94862)",2024-08-22 08:31:00,2024-08-22 08:32:00,2024-08-22 00:03:24,2024-08-22 00:04:10,1:26_2_12589,2024-08-22 00:03:24+01:00,2024-08-22 00:04:10+01:00,2024-08-22,2024-08-22,0.7666666666666667,46.0,-507.8333333333333,-507.6,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390C2,"(-1.1493806, 52.94862)",3390S2,"(-1.147587, 52.9478946)",2024-08-22 08:32:00,2024-08-22 08:34:00,2024-08-22 00:04:10,2024-08-22 00:04:42,1:26_3_2147480598,2024-08-22 00:04:10+01:00,2024-08-22 00:04:42+01:00,2024-08-22,2024-08-22,0.5333333333333333,32.0,-509.3,-507.8333333333333,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390S2,"(-1.147587, 52.9478946)",3390ME01,"(-1.14670255151079, 52.94601864708672)",2024-08-22 08:34:00,2024-08-22 08:34:00,2024-08-22 00:04:42,2024-08-22 00:06:21,1:26_4_2147483231,2024-08-22 00:04:42+01:00,2024-08-22 00:06:21+01:00,2024-08-22,2024-08-22,1.65,99.0,-507.65,-509.3,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390ME01,"(-1.14670255151079, 52.94601864708672)",3390ME02,"(-1.1431284, 52.944636)",2024-08-22 08:34:00,2024-08-22 08:35:00,2024-08-22 00:06:21,2024-08-22 00:06:48,1:26_5_2147483230,2024-08-22 00:06:21+01:00,2024-08-22 00:06:48+01:00,2024-08-22,2024-08-22,0.45,27.0,-508.2,-507.65,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390ME02,"(-1.1431284, 52.944636)",3390ME03,"(-1.1404309, 52.9436469)",2024-08-22 08:35:00,2024-08-22 08:36:00,2024-08-22 00:06:48,2024-08-22 00:07:07,1:26_6_2147483229,2024-08-22 00:06:48+01:00,2024-08-22 00:07:07+01:00,2024-08-22,2024-08-22,0.3166666666666666,19.0,-508.8833333333333,-508.2,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390ME03,"(-1.1404309, 52.9436469)",3390ME04,"(-1.1401428, 52.9406499)",2024-08-22 08:36:00,2024-08-22 08:37:00,2024-08-22 00:07:07,2024-08-22 00:07:41,1:26_7_2147483228,2024-08-22 00:07:07+01:00,2024-08-22 00:07:41+01:00,2024-08-22,2024-08-22,0.5666666666666667,34.0,-509.31666666666666,-508.8833333333333,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390ME04,"(-1.1401428, 52.9406499)",3390ME05,"(-1.1380287, 52.9394132)",2024-08-22 08:37:00,2024-08-22 08:40:00,2024-08-22 00:07:41,2024-08-22 00:09:22,1:26_8_2147483227,2024-08-22 00:07:41+01:00,2024-08-22 00:09:22+01:00,2024-08-22,2024-08-22,1.6833333333333331,101.0,-510.6333333333333,-509.31666666666666,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390ME05,"(-1.1380287, 52.9394132)",3300RU0003,"(-1.1344507, 52.9363254)",2024-08-22 08:40:00,2024-08-22 08:40:00,2024-08-22 00:09:22,2024-08-22 00:10:04,1:26_9_2147483226,2024-08-22 00:09:22+01:00,2024-08-22 00:10:04+01:00,2024-08-22,2024-08-22,0.7,42.0,-509.9333333333333,-510.6333333333333,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0003,"(-1.1344507, 52.9363254)",3300RU0014,"(-1.1392821, 52.9317574)",2024-08-22 08:40:00,2024-08-22 08:41:00,2024-08-22 00:10:04,2024-08-22 00:10:48,1:26_10_2147483225,2024-08-22 00:10:04+01:00,2024-08-22 00:10:48+01:00,2024-08-22,2024-08-22,0.7333333333333333,44.0,-510.2,-509.9333333333333,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0014,"(-1.1392821, 52.9317574)",3300RU0017,"(-1.1428229, 52.9305784)",2024-08-22 08:41:00,2024-08-22 08:41:00,2024-08-22 00:10:48,2024-08-22 00:10:48,1:26_11_2147483224,2024-08-22 00:10:48+01:00,2024-08-22 00:10:48+01:00,2024-08-22,2024-08-22,0.0,0.0,-510.2,-510.2,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0017,"(-1.1428229, 52.9305784)",3300RU0020,"(-1.1467219, 52.9290372)",2024-08-22 08:41:00,2024-08-22 08:42:00,2024-08-22 00:10:48,2024-08-22 00:12:32,1:26_12_2147483223,2024-08-22 00:10:48+01:00,2024-08-22 00:12:32+01:00,2024-08-22,2024-08-22,1.7333333333333334,104.0,-509.4666666666666,-510.2,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0020,"(-1.1467219, 52.9290372)",3300RU0019,"(-1.1488594, 52.9275759)",2024-08-22 08:42:00,2024-08-22 08:43:00,2024-08-22 00:12:32,2024-08-22 00:12:32,1:26_13_2147483222,2024-08-22 00:12:32+01:00,2024-08-22 00:12:32+01:00,2024-08-22,2024-08-22,0.0,0.0,-510.4666666666666,-509.4666666666666,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0019,"(-1.1488594, 52.9275759)",3300RU0009,"(-1.1527833, 52.925976)",2024-08-22 08:43:00,2024-08-22 08:44:00,2024-08-22 00:12:32,2024-08-22 00:12:43,1:26_14_2147483221,2024-08-22 00:12:32+01:00,2024-08-22 00:12:43+01:00,2024-08-22,2024-08-22,0.1833333333333333,11.0,-511.28333333333336,-510.4666666666666,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0009,"(-1.1527833, 52.925976)",3390WI36,"(-1.155311, 52.925666)",2024-08-22 08:44:00,2024-08-22 08:45:00,2024-08-22 00:12:43,2024-08-22 00:12:43,1:26_15_3622,2024-08-22 00:12:43+01:00,2024-08-22 00:12:43+01:00,2024-08-22,2024-08-22,0.0,0.0,-512.2833333333333,-511.28333333333336,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390WI36,"(-1.155311, 52.925666)",3390WI06,"(-1.1587495, 52.9256279)",2024-08-22 08:45:00,2024-08-22 08:47:00,2024-08-22 00:12:43,2024-08-22 00:13:44,1:26_16_7244,2024-08-22 00:12:43+01:00,2024-08-22 00:13:44+01:00,2024-08-22,2024-08-22,1.0166666666666666,61.0,-513.2666666666667,-512.2833333333333,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390WI06,"(-1.1587495, 52.9256279)",3390WI34,"(-1.1615469, 52.9256204)",2024-08-22 08:47:00,2024-08-22 08:47:00,2024-08-22 00:13:44,2024-08-22 00:13:44,1:26_17_3423,2024-08-22 00:13:44+01:00,2024-08-22 00:13:44+01:00,2024-08-22,2024-08-22,0.0,0.0,-513.2666666666667,-513.2666666666667,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390WI34,"(-1.1615469, 52.9256204)",3390WI07,"(-1.166848, 52.9213807)",2024-08-22 08:47:00,2024-08-22 08:48:00,2024-08-22 00:13:44,2024-08-22 00:15:34,1:26_18_6844,2024-08-22 00:13:44+01:00,2024-08-22 00:15:34+01:00,2024-08-22,2024-08-22,1.8333333333333333,110.0,-512.4333333333333,-513.2666666666667,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390WI07,"(-1.166848, 52.9213807)",3390CL01,"(-1.1756915, 52.916156)",2024-08-22 08:48:00,2024-08-22 08:50:00,2024-08-22 00:15:34,2024-08-22 00:16:48,1:26_19_2147483218,2024-08-22 00:15:34+01:00,2024-08-22 00:16:48+01:00,2024-08-22,2024-08-22,1.2333333333333334,74.0,-513.2,-512.4333333333333,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390CL01,"(-1.1756915, 52.916156)",3390CL83,"(-1.1817181, 52.9113023)",2024-08-22 08:50:00,2024-08-22 08:52:00,2024-08-22 00:16:48,2024-08-22 00:18:24,1:26_20_2147483217,2024-08-22 00:16:48+01:00,2024-08-22 00:18:24+01:00,2024-08-22,2024-08-22,1.6,96.0,-513.6,-513.2,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390CL83,"(-1.1817181, 52.9113023)",3390CL84,"(-1.1864509, 52.9079046)",2024-08-22 08:52:00,2024-08-22 08:53:00,2024-08-22 00:18:24,2024-08-22 00:19:42,1:26_21_2147483216,2024-08-22 00:18:24+01:00,2024-08-22 00:19:42+01:00,2024-08-22,2024-08-22,1.3,78.0,-513.3,-513.6,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390CL84,"(-1.1864509, 52.9079046)",3390CL85,"(-1.189598, 52.904753)",2024-08-22 08:53:00,2024-08-22 08:54:00,2024-08-22 00:19:42,2024-08-22 00:21:30,1:26_22_2147483215,2024-08-22 00:19:42+01:00,2024-08-22 00:21:30+01:00,2024-08-22,2024-08-22,1.8,108.0,-512.5,-513.3,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390CL85,"(-1.189598, 52.904753)",3390CL86,"(-1.1908837, 52.9013079)",2024-08-22 08:54:00,2024-08-22 08:55:00,2024-08-22 00:21:30,2024-08-22 00:21:30,1:26_23_2147483214,2024-08-22 00:21:30+01:00,2024-08-22 00:21:30+01:00,2024-08-22,2024-08-22,0.0,0.0,-513.5,-512.5,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390CL86,"(-1.1908837, 52.9013079)",3390CL87,"(-1.1910714, 52.8968452)",2024-08-22 08:55:00,2024-08-22 08:57:00,2024-08-22 00:21:30,2024-08-22 00:22:07,1:26_24_2147483213,2024-08-22 00:21:30+01:00,2024-08-22 00:22:07+01:00,2024-08-22,2024-08-22,0.6166666666666667,37.0,-514.8833333333333,-513.5,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390CL87,"(-1.1910714, 52.8968452)",3390CL88,"(-1.1922387, 52.8950576)",2024-08-22 08:57:00,2024-08-22 08:57:00,2024-08-22 00:22:07,2024-08-22 00:22:46,1:26_25_2147483212,2024-08-22 00:22:07+01:00,2024-08-22 00:22:46+01:00,2024-08-22,2024-08-22,0.65,39.0,-514.2333333333333,-514.8833333333333,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3390CL88,"(-1.1922387, 52.8950576)",3300RU0962,"(-1.2001081, 52.8863688)",2024-08-22 08:57:00,2024-08-22 08:58:00,2024-08-22 00:22:46,2024-08-22 00:23:51,1:26_26_13780,2024-08-22 00:22:46+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,1.0833333333333333,65.0,-514.15,-514.2333333333333,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0962,"(-1.2001081, 52.8863688)",3300RU0710,"(-1.2015207, 52.8745875)",2024-08-22 08:58:00,2024-08-22 08:59:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_27_18375,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-515.15,-514.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0710,"(-1.2015207, 52.8745875)",3300RU0365,"(-1.2021252, 52.8710339)",2024-08-22 08:59:00,2024-08-22 09:00:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_28_63734,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-516.15,-515.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0365,"(-1.2021252, 52.8710339)",3300RU0367,"(-1.2041312, 52.869745)",2024-08-22 09:00:00,2024-08-22 09:01:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_29_2147483208,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-517.15,-516.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0367,"(-1.2041312, 52.869745)",3300RU0709,"(-1.2055962, 52.8669554)",2024-08-22 09:01:00,2024-08-22 09:02:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_30_33706,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-518.15,-517.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0709,"(-1.2055962, 52.8669554)",3300RU0381,"(-1.2055591, 52.8645683)",2024-08-22 09:02:00,2024-08-22 09:05:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_31_37456,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-521.15,-518.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0381,"(-1.2055591, 52.8645683)",3300RU0360,"(-1.205065, 52.862223)",2024-08-22 09:05:00,2024-08-22 09:05:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_32_2147483205,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-521.15,-521.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0360,"(-1.205065, 52.862223)",3300RU0707,"(-1.2016386, 52.8593169)",2024-08-22 09:05:00,2024-08-22 09:06:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_33_41207,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-522.15,-521.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0707,"(-1.2016386, 52.8593169)",3300RU0343,"(-1.1892077, 52.8511345)",2024-08-22 09:06:00,2024-08-22 09:07:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_34_44959,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-523.15,-522.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0343,"(-1.1892077, 52.8511345)",3300RU0705,"(-1.1867131, 52.8485813)",2024-08-22 09:07:00,2024-08-22 09:08:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_35_48712,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-524.15,-523.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0705,"(-1.1867131, 52.8485813)",3300RU0706,"(-1.1838232, 52.8467669)",2024-08-22 09:08:00,2024-08-22 09:08:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_36_52466,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-524.15,-524.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0706,"(-1.1838232, 52.8467669)",3300RU0347,"(-1.1807252, 52.8429485)",2024-08-22 09:08:00,2024-08-22 09:09:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_37_22462,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-525.15,-524.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0347,"(-1.1807252, 52.8429485)",3300RU0359,"(-1.1790708, 52.8396699)",2024-08-22 09:09:00,2024-08-22 09:10:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_38_2147483199,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-526.15,-525.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0359,"(-1.1790708, 52.8396699)",3300RU0351,"(-1.1781732, 52.8358917)",2024-08-22 09:10:00,2024-08-22 09:11:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_39_2147483198,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-527.15,-526.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0351,"(-1.1781732, 52.8358917)",3300RU0352,"(-1.1777901, 52.834485)",2024-08-22 09:11:00,2024-08-22 09:12:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_40_2147483197,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-528.15,-527.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0352,"(-1.1777901, 52.834485)",3300RU0409,"(-1.1773318, 52.8317286)",2024-08-22 09:12:00,2024-08-22 09:13:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_41_2147483196,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-529.15,-528.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0409,"(-1.1773318, 52.8317286)",3300RU0396,"(-1.1820266, 52.8304472)",2024-08-22 09:13:00,2024-08-22 09:13:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_42_2147483195,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-529.15,-529.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0396,"(-1.1820266, 52.8304472)",3300RU0413,"(-1.1850456, 52.8268463)",2024-08-22 09:13:00,2024-08-22 09:14:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_43_2147483194,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-530.15,-529.15,0,Thursday,0
NT1,2001.0,Wednesday,NT1-Out-2001-NT3390B2-2024-08-22T00:02:00-2024-08-21,23:30:00,1030.0,3300RU0413,"(-1.1850456, 52.8268463)",3300RU0415,"(-1.1871586, 52.8238621)",2024-08-22 09:14:00,2024-08-22 09:17:00,2024-08-22 00:23:51,2024-08-22 00:23:51,1:26_44_2147483193,2024-08-22 00:23:51+01:00,2024-08-22 00:23:51+01:00,2024-08-22,2024-08-22,0.0,0.0,-533.15,-530.15,0,Thursday,0
